param_C,param_penalty,mean_test_MCC
100.0,l2,0.77376248112047
0.1,l1,0.0
0.1,l1,0.0
0.1,l2,0.6543687578309361
0.1,l2,0.6522421432419756
1.0,l1,0.7000414058985343
1.0,l1,0.6992403585401306
1.0,l2,0.7964686011725562
1.0,l2,0.7927816478064994
10.0,l1,0.8229812370384494
10.0,l1,0.8380642951835313
10.0,l2,0.842064968436149
10.0,l2,0.838140061430915
100.0,l1,0.8311150663382858
100.0,l1,0.834611235321332
100.0,l2,0.8424249549902237
100.0,l2,0.834611235321332
0.1,l1,0.2422928359967934
0.1,l1,0.4038324979313096
0.1,l2,0.6806736427616313
0.1,l2,0.6847915498538697
1.0,l1,0.706629463940095
1.0,l1,0.7210707680021338
1.0,l2,0.8002391037326154
1.0,l2,0.8002391037326154
10.0,l1,0.8230788957079893
10.0,l1,0.815922479037496
10.0,l2,0.8658432011664425
10.0,l2,0.8199730879687094
100.0,l1,0.8079084667730365
100.0,l1,0.8199730879687094
100.0,l2,0.8652978521186571
100.0,l2,0.8199730879687094
0.1,l1,0.4015644903689652
0.1,l1,0.3948543188571592
0.1,l2,0.469060445535889
0.1,l2,0.4768276840576552
1.0,l1,0.562803013596673
1.0,l1,0.5526526706800997
1.0,l2,0.6067607164848512
1.0,l2,0.606850281898943
10.0,l1,0.6690991420806275
10.0,l1,0.6260274775661461
10.0,l2,0.6478128543930585
10.0,l2,0.6408951966481642
100.0,l1,0.7088987972005338
100.0,l1,0.6448473543302493
100.0,l2,0.676427672168855
100.0,l2,0.6448473543302493
0.1,l1,0.0
0.1,l1,0.0
0.1,l2,0.5443004153111529
0.1,l2,0.5506700217519611
1.0,l1,0.5380756321655016
1.0,l1,0.5180161353879468
1.0,l2,0.6590430042967812
1.0,l2,0.655159935144931
10.0,l1,0.6912991957177672
10.0,l1,0.7119808208254552
10.0,l2,0.7238232015137059
10.0,l2,0.7237221540562524
100.0,l1,0.674326065243547
100.0,l1,0.7117224877096742
100.0,l2,0.7163326311839351
100.0,l2,0.7154247436079817
0.1,l1,0.0
0.1,l1,0.0
0.1,l2,0.5463624465407821
0.1,l2,0.5293203981913507
1.0,l1,0.5380850603990079
1.0,l1,0.539959856764727
1.0,l2,0.644963323001936
1.0,l2,0.6440906811928704
10.0,l1,0.6958456218512467
10.0,l1,0.6933500491579341
10.0,l2,0.7085573914051374
10.0,l2,0.7054721108276897
100.0,l1,0.71294022516357
100.0,l1,0.7274668850357989
100.0,l2,0.7394903792951534
100.0,l2,0.7274668850357989
0.1,l1,0.3873114629457957
0.1,l1,0.3729344614232265
0.1,l2,0.5228093017752979
0.1,l2,0.5304402518025596
1.0,l1,0.5562906941303148
1.0,l1,0.5532503134290594
1.0,l2,0.6303089028723249
1.0,l2,0.6305654034352861
10.0,l1,0.6885521758218678
10.0,l1,0.6837365470366041
10.0,l2,0.7157605188238134
10.0,l2,0.6987855070252112
100.0,l1,0.6664532891930925
100.0,l1,0.7085933573782889
100.0,l2,0.7296418991860192
100.0,l2,0.7049529465418893
0.1,l1,0.2562322912093027
0.1,l1,0.2234099768744106
0.1,l2,0.7264836796682352
0.1,l2,0.7264836796682352
1.0,l1,0.758337030249048
1.0,l1,0.7288767208681677
1.0,l2,0.8193502116214141
1.0,l2,0.7965943809113343
10.0,l1,0.7833934857293994
10.0,l1,0.8003298085653876
10.0,l2,0.8016295711730453
10.0,l2,0.8080796260261899
100.0,l1,0.784082320113481
100.0,l1,0.8080796260261899
100.0,l2,0.8019006552516794
100.0,l2,0.8080796260261899
0.1,l1,0.0
0.1,l1,-0.0392179145543101
0.1,l2,0.5917645109352399
0.1,l2,0.5872676192966215
1.0,l1,0.6138384326602717
1.0,l1,0.6229570069741391
1.0,l2,0.7116660019643047
1.0,l2,0.7078109964986392
10.0,l1,0.7278489057612744
10.0,l1,0.7426798807879322
10.0,l2,0.7594206281648705
10.0,l2,0.7433820187338703
100.0,l1,0.7198039200863182
100.0,l1,0.7391388879242511
100.0,l2,0.770784377016024
100.0,l2,0.7391388879242511
0.1,l1,0.438723780784999
0.1,l1,0.4112255539255663
0.1,l2,0.6453472241591978
0.1,l2,0.6381152107438439
1.0,l1,0.6772536357137069
1.0,l1,0.6676589841440264
1.0,l2,0.7472241600665546
1.0,l2,0.743255841960262
10.0,l1,0.7514202596931263
10.0,l1,0.7616570315051883
10.0,l2,0.7678394134029782
10.0,l2,0.7498760270079069
100.0,l1,0.7353913429421055
100.0,l1,0.7571374450383569
100.0,l2,0.7813914110959164
100.0,l2,0.7566531148841469
0.1,l1,0.3822702026110386
0.1,l1,0.3819370942139715
0.1,l2,0.4778484697950074
0.1,l2,0.514036887769916
1.0,l1,0.5395539520879865
1.0,l1,0.546697455424814
1.0,l2,0.625871331872451
1.0,l2,0.6185852878845617
10.0,l1,0.6956001290998698
10.0,l1,0.6740576209133803
10.0,l2,0.6838479937012915
10.0,l2,0.6838479937012915
100.0,l1,0.7058721670349888
100.0,l1,0.701540138449203
100.0,l2,0.7477223707823168
100.0,l2,0.701540138449203
0.1,l1,0.4315887215665673
0.1,l1,0.4267207572930339
0.1,l2,0.6512366653101429
0.1,l2,0.6547870315888709
1.0,l1,0.6732593943262655
1.0,l1,0.672769380443914
1.0,l2,0.7909794997872318
1.0,l2,0.7909794997872318
10.0,l1,0.7902580336646985
10.0,l1,0.8055631956820442
10.0,l2,0.8265414334046188
10.0,l2,0.8194050722081965
100.0,l1,0.7795650298902622
100.0,l1,0.8227111501166423
100.0,l2,0.8154234465546863
100.0,l2,0.8227111501166423
0.1,l1,-0.0182447530123776
0.1,l1,0.0
0.1,l2,0.8122012429520403
0.1,l2,0.8080883693733192
1.0,l1,0.7396375284863062
1.0,l1,0.7537431173939304
1.0,l2,0.8727665879564531
1.0,l2,0.8688896317833373
10.0,l1,0.7966270060266306
10.0,l1,0.8650794187103539
10.0,l2,0.8921649759524085
10.0,l2,0.8726729485972257
100.0,l1,0.8235064088911235
100.0,l1,0.8766989404320478
100.0,l2,0.8884340844232039
100.0,l2,0.8726729485972257
0.1,l1,0.3401261307719638
0.1,l1,0.3134410397899865
0.1,l2,0.7420098877428707
0.1,l2,0.7420098877428707
1.0,l1,0.7755220833140738
1.0,l1,0.7566036080039085
1.0,l2,0.8273946292520649
1.0,l2,0.8206138495392967
10.0,l1,0.8278821833811383
10.0,l1,0.8166854012869635
10.0,l2,0.8579111217661384
10.0,l2,0.8278738721023273
100.0,l1,0.8016897428884702
100.0,l1,0.8278738721023273
100.0,l2,0.8625690271301764
100.0,l2,0.8278738721023273
0.1,l1,0.2245337990555586
0.1,l1,0.3755769241129473
0.1,l2,0.7015533655888546
0.1,l2,0.7015533655888546
1.0,l1,0.7119642601498486
1.0,l1,0.6997125658985845
1.0,l2,0.8111190412192821
1.0,l2,0.8073836135652286
10.0,l1,0.7693229047592007
10.0,l1,0.7993733688304648
10.0,l2,0.8421469965528653
10.0,l2,0.8032863627794482
100.0,l1,0.7848862915175696
100.0,l1,0.8072580975898811
100.0,l2,0.8460085797094854
100.0,l2,0.8072580975898811
0.1,l1,0.4594805368047637
0.1,l1,0.4450987627257078
0.1,l2,0.6559088559883289
0.1,l2,0.6350731462644409
1.0,l1,0.6798409580026673
1.0,l1,0.6716384666030251
1.0,l2,0.7721014415509113
1.0,l2,0.772917544447924
10.0,l1,0.7756250455004722
10.0,l1,0.7944845134549556
10.0,l2,0.800474032127994
10.0,l2,0.79720155488498
100.0,l1,0.7505307692747378
100.0,l1,0.8002999926568416
100.0,l2,0.8067441698617763
100.0,l2,0.8041781268294667
0.1,l1,0.0368855556781658
0.1,l1,0.0459231146795776
0.1,l2,0.6510929061111372
0.1,l2,0.6509701559812378
1.0,l1,0.6866672612110944
1.0,l1,0.6832044737742332
1.0,l2,0.7398485273114467
1.0,l2,0.7433657952796489
10.0,l1,0.7623878363778122
10.0,l1,0.8039445826274563
10.0,l2,0.7967538104096006
10.0,l2,0.8002984696414351
100.0,l1,0.7514759349348508
100.0,l1,0.7969757974109023
100.0,l2,0.7970282722419625
100.0,l2,0.7933353865745029
0.1,l1,0.3659092073330654
0.1,l1,0.3304588381294066
0.1,l2,0.4953870909145724
0.1,l2,0.4851068682460152
1.0,l1,0.5548801988919809
1.0,l1,0.5377011672318603
1.0,l2,0.6427401349956844
1.0,l2,0.6427401349956844
10.0,l1,0.7467068768265812
10.0,l1,0.7178420124948474
10.0,l2,0.7594573103156311
10.0,l2,0.724840587351765
100.0,l1,0.721806796350046
100.0,l1,0.7311497510351201
100.0,l2,0.7680243697580158
100.0,l2,0.7420247674417898
0.1,l1,0.4015644903689652
0.1,l1,0.3948543188571592
0.1,l2,0.469060445535889
0.1,l2,0.4768276840576552
1.0,l1,0.562803013596673
1.0,l1,0.5526526706800997
1.0,l2,0.6067607164848512
1.0,l2,0.606850281898943
10.0,l1,0.6690991420806275
10.0,l1,0.6260274775661461
10.0,l2,0.6478128543930585
10.0,l2,0.6408951966481642
100.0,l1,0.7127202108383275
100.0,l1,0.6448473543302493
100.0,l2,0.676427672168855
100.0,l2,0.6414904269760988
0.1,l1,0.3616155665017554
0.1,l1,0.3646054044403649
0.1,l2,0.7343873083947032
0.1,l2,0.7343873083947032
1.0,l1,0.7189399548237124
1.0,l1,0.7380630032406115
1.0,l2,0.7983150007238805
1.0,l2,0.7770304619219168
10.0,l1,0.726774956269929
10.0,l1,0.7836367677084486
10.0,l2,0.756633975224807
10.0,l2,0.7806263815912718
100.0,l1,0.7021606863134731
100.0,l1,0.7770760267552683
100.0,l2,0.7602431567589235
100.0,l2,0.7770760267552683
0.1,l1,0.3958163954897135
0.1,l1,0.3846795073740759
0.1,l2,0.4726322434836756
0.1,l2,0.4801773957176484
1.0,l1,0.577232924679669
1.0,l1,0.581215215840205
1.0,l2,0.6207572809365962
1.0,l2,0.6172536955093049
10.0,l1,0.6809120427297313
10.0,l1,0.6475463708805025
10.0,l2,0.6548082062957274
10.0,l2,0.6442946288814783
100.0,l1,0.7018153245089427
100.0,l1,0.6553287741921227
100.0,l2,0.6834657928546147
100.0,l2,0.6515559997513368
0.1,l1,0.0
0.1,l1,0.0
0.1,l2,0.5623778212168489
0.1,l2,0.5713721273392565
1.0,l1,0.4965591948806872
1.0,l1,0.5162196397381434
1.0,l2,0.6584170467571143
1.0,l2,0.6578687827023507
10.0,l1,0.642532278122807
10.0,l1,0.6540088415426158
10.0,l2,0.6723877255222661
10.0,l2,0.6614805635813301
100.0,l1,0.6327158146755691
100.0,l1,0.6614805635813301
100.0,l2,0.690194053030415
100.0,l2,0.6614805635813301
0.1,l1,0.7554443757052911
0.1,l1,0.7467385792045549
0.1,l2,0.868758586793804
0.1,l2,0.868758586793804
1.0,l1,0.8933026215522958
1.0,l1,0.8887077955052977
1.0,l2,0.9175301167081326
1.0,l2,0.9175301167081326
10.0,l1,0.9370210510846138
10.0,l1,0.931554787057662
10.0,l2,0.9478611638965528
10.0,l2,0.9362225912711856
100.0,l1,0.941020802015468
100.0,l1,0.9385471995106924
100.0,l2,0.9503289658404424
100.0,l2,0.9385471995106924
0.1,l1,0.128907463350642
0.1,l1,0.3191756261630686
0.1,l2,0.6991363391260101
0.1,l2,0.6953699786983478
1.0,l1,0.687015230362871
1.0,l1,0.687979815285787
1.0,l2,0.7763678302877955
1.0,l2,0.7803300868532962
10.0,l1,0.7883060817401544
10.0,l1,0.791499430088029
10.0,l2,0.8343806734195113
10.0,l2,0.7913178782737298
100.0,l1,0.7998967755932556
100.0,l1,0.7990958541828995
100.0,l2,0.827138411869208
100.0,l2,0.7990150211763839
0.1,l1,0.2397136050796588
0.1,l1,0.3384226991580146
0.1,l2,0.7116026025590212
0.1,l2,0.711112956146254
1.0,l1,0.7294268574637957
1.0,l1,0.7196687561197932
1.0,l2,0.8186053882691166
1.0,l2,0.8148263513756276
10.0,l1,0.8238929724510277
10.0,l1,0.8300560648236195
10.0,l2,0.8773768154411783
10.0,l2,0.837796080456676
100.0,l1,0.8117463603861534
100.0,l1,0.834019664020557
100.0,l2,0.8658624449489365
100.0,l2,0.8380076715692907
0.1,l1,0.4315887215665673
0.1,l1,0.4264739682061894
0.1,l2,0.6370086146754544
0.1,l2,0.6370086146754544
1.0,l1,0.6764228159805374
1.0,l1,0.676717521433748
1.0,l2,0.790754769946103
1.0,l2,0.7873386024500183
10.0,l1,0.8118109901430536
10.0,l1,0.8015312242055217
10.0,l2,0.8263404262903506
10.0,l2,0.8156822868753224
100.0,l1,0.7864506154872138
100.0,l1,0.8192804847863451
100.0,l2,0.8082504027097338
100.0,l2,0.8192804847863451
0.1,l1,0.0
0.1,l1,0.0
0.1,l2,0.6591882203444326
0.1,l2,0.665128376256684
1.0,l1,0.6343785595128022
1.0,l1,0.64979673246351
1.0,l2,0.790245551085189
1.0,l2,0.790245551085189
10.0,l1,0.7907972077461765
10.0,l1,0.8252725504324891
10.0,l2,0.8285913240933727
10.0,l2,0.8285913240933727
100.0,l1,0.8186843771851227
100.0,l1,0.8442065639759339
100.0,l2,0.8482726892925291
100.0,l2,0.8369115952000599
0.1,l1,0.0
0.1,l1,0.0189310046354633
0.1,l2,0.581470534781237
0.1,l2,0.581470534781237
1.0,l1,0.6033754355270815
1.0,l1,0.558202253655451
1.0,l2,0.6999603610353076
1.0,l2,0.6999603610353076
10.0,l1,0.7578527547995824
10.0,l1,0.7208729199898081
10.0,l2,0.7509490119871919
10.0,l2,0.7427641430794912
100.0,l1,0.7281729145253015
100.0,l1,0.7480457610251448
100.0,l2,0.7665058447993779
100.0,l2,0.7437694159234648
0.1,l1,0.4128787663010612
0.1,l1,0.4059866099592142
0.1,l2,0.722866892388312
0.1,l2,0.722866892388312
1.0,l1,0.7157087505910628
1.0,l1,0.740675187246506
1.0,l2,0.8046990293153105
1.0,l2,0.8010780907285147
10.0,l1,0.7196296663319062
10.0,l1,0.7976509924913875
10.0,l2,0.7912958181606214
10.0,l2,0.7941467373324399
100.0,l1,0.7100321516915715
100.0,l1,0.8014700972123624
100.0,l2,0.7948683858528838
100.0,l2,0.7978008307097503
0.1,l1,0.143350995552905
0.1,l1,0.1478304859926703
0.1,l2,0.7610702584416991
0.1,l2,0.7610702584416991
1.0,l1,0.7082264922597119
1.0,l1,0.756400303783083
1.0,l2,0.8270780708042658
1.0,l2,0.8082302428567489
10.0,l1,0.8276414140911552
10.0,l1,0.8118886701400425
10.0,l2,0.8615142581192693
10.0,l2,0.8157308075770311
100.0,l1,0.839858933071581
100.0,l1,0.8194883233225128
100.0,l2,0.8657871644177024
100.0,l2,0.8232800417677326
0.1,l1,0.0
0.1,l1,-0.0449310847590851
0.1,l2,0.5468496754203083
0.1,l2,0.5468496754203083
1.0,l1,0.582518874089555
1.0,l1,0.5765918866466236
1.0,l2,0.7072001934062865
1.0,l2,0.6994583330038762
10.0,l1,0.7274777217661057
10.0,l1,0.7198343431822776
10.0,l2,0.7262695620637896
10.0,l2,0.7201571731444553
100.0,l1,0.7134574344633888
100.0,l1,0.7172194648962952
100.0,l2,0.7494615406283796
100.0,l2,0.7137892474915091
0.1,l1,0.4740327300524155
0.1,l1,0.4641896897903667
0.1,l2,0.7102998107346814
0.1,l2,0.7027622406128288
1.0,l1,0.7176607482538926
1.0,l1,0.7252951767100242
1.0,l2,0.780808016059072
1.0,l2,0.7667327335523051
10.0,l1,0.7821691905599828
10.0,l1,0.781640812467115
10.0,l2,0.808678860164371
10.0,l2,0.7853145235385058
100.0,l1,0.8026674843655968
100.0,l1,0.7853145235385058
100.0,l2,0.8191885901109455
100.0,l2,0.7853145235385058
0.1,l1,0.1566245305982663
0.1,l1,0.1348931058721495
0.1,l2,0.7269306859664364
0.1,l2,0.7269306859664364
1.0,l1,0.7783599877437384
1.0,l1,0.7327285524115896
1.0,l2,0.7958275286077036
1.0,l2,0.7965570873086337
10.0,l1,0.7771200080733434
10.0,l1,0.7927525699702789
10.0,l2,0.7819242464620916
10.0,l2,0.7850136955722371
100.0,l1,0.7785858558039307
100.0,l1,0.7850136955722371
100.0,l2,0.7857700938022674
100.0,l2,0.7850945285787526
0.1,l1,0.0
0.1,l1,0.0
0.1,l2,0.5901578258192559
0.1,l2,0.5836132118695401
1.0,l1,0.5595373836971701
1.0,l1,0.567366599771818
1.0,l2,0.6505331867288289
1.0,l2,0.661333331223009
10.0,l1,0.6687618326139118
10.0,l1,0.6884814470809746
10.0,l2,0.672092452578094
10.0,l2,0.6758286449803868
100.0,l1,0.6729309933371062
100.0,l1,0.6847459444208776
100.0,l2,0.692264181818676
100.0,l2,0.6808719468121677
0.1,l1,0.467095209418211
0.1,l1,0.4657231553007286
0.1,l2,0.5016863613381313
0.1,l2,0.4988667532993046
1.0,l1,0.5871733157402355
1.0,l1,0.5799900547827576
1.0,l2,0.6237867999558285
1.0,l2,0.6166428036921376
10.0,l1,0.7086212612689227
10.0,l1,0.67365523109979
10.0,l2,0.6840201561137408
10.0,l2,0.6840201561137408
100.0,l1,0.7098971416498925
100.0,l1,0.7271671891182471
100.0,l2,0.7358792126527135
100.0,l2,0.7271671891182471
0.1,l1,0.1479351690254295
0.1,l1,0.3268131780491644
0.1,l2,0.6953699786983478
0.1,l2,0.6953699786983478
1.0,l1,0.6871959634846512
1.0,l1,0.6919411800778648
1.0,l2,0.7880133455000038
1.0,l2,0.7883551823876609
10.0,l1,0.7883060817401544
10.0,l1,0.787701401051496
10.0,l2,0.8345381587781388
10.0,l2,0.7952998330109053
100.0,l1,0.7959678713316409
100.0,l1,0.7990958541828995
100.0,l2,0.8309148283053268
100.0,l2,0.7990958541828995
0.1,l1,0.0276033053127626
0.1,l1,0.2706365881959909
0.1,l2,0.7269863147994221
0.1,l2,0.7227578691924275
1.0,l1,0.7196453516118604
1.0,l1,0.7027570359644286
1.0,l2,0.7821429362168058
1.0,l2,0.7821429362168058
10.0,l1,0.7880767530622925
10.0,l1,0.7884119124281488
10.0,l2,0.8305126779148434
10.0,l2,0.7884119124281488
100.0,l1,0.8007692999523981
100.0,l1,0.7884119124281488
100.0,l2,0.8343517738662974
100.0,l2,0.7884119124281488
0.1,l1,0.026378349829574
0.1,l1,-0.0021283696396616
0.1,l2,0.4679780988110548
0.1,l2,0.4679780988110548
1.0,l1,0.6559989319780158
1.0,l1,0.6457077979674339
1.0,l2,0.7095945415183275
1.0,l2,0.7095945415183275
10.0,l1,0.7365382731449102
10.0,l1,0.7141656234832644
10.0,l2,0.7472469880489926
10.0,l2,0.7110031065170348
100.0,l1,0.7026609286307925
100.0,l1,0.7106742072687565
100.0,l2,0.7409132435066522
100.0,l2,0.7106742072687565
0.1,l1,0.4698162279153156
0.1,l1,0.492948245685784
0.1,l2,0.5374774317965235
0.1,l2,0.5316275318998389
1.0,l1,0.5884861161586664
1.0,l1,0.5812169435685547
1.0,l2,0.6541638914688814
1.0,l2,0.6437846732376233
10.0,l1,0.6884894651898035
10.0,l1,0.7023885994435
10.0,l2,0.713581406216929
10.0,l2,0.702698485419541
100.0,l1,0.7172464023710547
100.0,l1,0.713601071120672
100.0,l2,0.7272937733120612
100.0,l2,0.7170011989217213
0.1,l1,0.0
0.1,l1,0.0
0.1,l2,0.6858376843845273
0.1,l2,0.6874506382983374
1.0,l1,0.6572159046577888
1.0,l1,0.6650869172211227
1.0,l2,0.7600522740097144
1.0,l2,0.7600522740097144
10.0,l1,0.8620745120401352
10.0,l1,0.8547398989321915
10.0,l2,0.8548705615621779
10.0,l2,0.8548705615621779
100.0,l1,0.8593486827281067
100.0,l1,0.8509569818745313
100.0,l2,0.8472486286527005
100.0,l2,0.8509569818745313
0.1,l1,0.8147573532691925
0.1,l1,0.8174549083189872
0.1,l2,0.8145310202146472
0.1,l2,0.8145310202146472
1.0,l1,0.8097801017563901
1.0,l1,0.8123089038718512
1.0,l2,0.8198532067019368
1.0,l2,0.8198532067019368
10.0,l1,0.8228735341499733
10.0,l1,0.8125382438632602
10.0,l2,0.8231896403939413
10.0,l2,0.8175218562674905
100.0,l1,0.8198443908093855
100.0,l1,0.8203780118390203
100.0,l2,0.8260818293952183
100.0,l2,0.8203780118390203
0.1,l1,0.430479015686225
0.1,l1,0.4205227541019545
0.1,l2,0.6588191368215647
0.1,l2,0.6518858368844878
1.0,l1,0.6692121916530711
1.0,l1,0.6497242733764631
1.0,l2,0.7334095125884905
1.0,l2,0.7337472764598043
10.0,l1,0.7543286220629122
10.0,l1,0.7334862800569752
10.0,l2,0.7587565235300749
10.0,l2,0.7406371175911215
100.0,l1,0.7585625445535451
100.0,l1,0.744360698187978
100.0,l2,0.7473113148713026
100.0,l2,0.744360698187978
0.1,l1,0.2116502531517762
0.1,l1,0.292639092371685
0.1,l2,0.7495726546966507
0.1,l2,0.7530735052163668
1.0,l1,0.7197840570422386
1.0,l1,0.7203484625224179
1.0,l2,0.7859342737317053
1.0,l2,0.7859342737317053
10.0,l1,0.7866897895512983
10.0,l1,0.7897580120130125
10.0,l2,0.8215729282968283
10.0,l2,0.7899262774500785
100.0,l1,0.7660685613022458
100.0,l1,0.7899262774500785
100.0,l2,0.814292648487803
100.0,l2,0.7899262774500785
0.1,l1,0.0
0.1,l1,0.0189310046354633
0.1,l2,0.5731404325858069
0.1,l2,0.5686364389078448
1.0,l1,0.5850491205332535
1.0,l1,0.5909433007583793
1.0,l2,0.7078488373441232
1.0,l2,0.7194618816976086
10.0,l1,0.7348764425535379
10.0,l1,0.7270788202075797
10.0,l2,0.7632237671405986
10.0,l2,0.7344719115038426
100.0,l1,0.7131803317780981
100.0,l1,0.7432822648871197
100.0,l2,0.7819457463514076
100.0,l2,0.7396439448816672
0.1,l1,0.0
0.1,l1,-0.025495628179691
0.1,l2,0.5690554117365259
0.1,l2,0.565453745767263
1.0,l1,0.5571519773997464
1.0,l1,0.5523488556294766
1.0,l2,0.6814816747048443
1.0,l2,0.6777971514285314
10.0,l1,0.7209234412218991
10.0,l1,0.6928142690768765
10.0,l2,0.7319944449692072
10.0,l2,0.7083619613954828
100.0,l1,0.710686227482988
100.0,l1,0.7081486534296179
100.0,l2,0.7408324213321035
100.0,l2,0.7086485685162625
0.1,l1,0.3445435715148873
0.1,l1,0.3192856930543186
0.1,l2,0.4773805323366764
0.1,l2,0.4810801429682538
1.0,l1,0.5229062986799605
1.0,l1,0.5373507954149443
1.0,l2,0.6285911608185235
1.0,l2,0.6247856496933528
10.0,l1,0.7149907209490841
10.0,l1,0.7076790668276616
10.0,l2,0.7570970636417392
10.0,l2,0.7255336202295309
100.0,l1,0.6892906167257707
100.0,l1,0.7423349436021367
100.0,l2,0.7284138814584253
100.0,l2,0.7423349436021367
0.1,l1,0.4018813196865708
0.1,l1,0.3655540189768796
0.1,l2,0.5200557427859351
0.1,l2,0.4944392517249637
1.0,l1,0.5628094199157833
1.0,l1,0.5730621694861321
1.0,l2,0.6493925532752007
1.0,l2,0.6493925532752007
10.0,l1,0.724724371642283
10.0,l1,0.6994612456088076
10.0,l2,0.7535165385829161
10.0,l2,0.7339126698357258
100.0,l1,0.7012646031693582
100.0,l1,0.7332881845333837
100.0,l2,0.7399626770348735
100.0,l2,0.7336228232190083
0.1,l1,0.0
0.1,l1,0.0
0.1,l2,0.0
0.1,l2,0.0
1.0,l1,0.394322277573094
1.0,l1,0.3695130926120819
1.0,l2,0.4797335016361736
1.0,l2,0.4786585692748442
10.0,l1,0.7296997296480827
10.0,l1,0.6695676119190054
10.0,l2,0.6950275707872733
10.0,l2,0.6660171811099982
100.0,l1,0.7311259887276196
100.0,l1,0.6915017850314455
100.0,l2,0.7937288449410799
100.0,l2,0.6915017850314455
0.1,l1,0.5061141710596002
0.1,l1,0.4925375407554453
0.1,l2,0.7187884627283578
0.1,l2,0.7194294416736546
1.0,l1,0.7409098972979723
1.0,l1,0.7416277217069474
1.0,l2,0.8062472662636818
1.0,l2,0.8062472662636818
10.0,l1,0.8408460218114817
10.0,l1,0.8247954465239109
10.0,l2,0.8389686933156352
10.0,l2,0.8389523303784483
100.0,l1,0.8370878554640242
100.0,l1,0.8389804005321626
100.0,l2,0.8434575946396847
100.0,l2,0.8389804005321626
0.1,l1,0.509650647074588
0.1,l1,0.507807146426952
0.1,l2,0.7153372020423332
0.1,l2,0.7231453267190281
1.0,l1,0.7377635284486563
1.0,l1,0.7373957102836567
1.0,l2,0.8066615360030294
1.0,l2,0.7991872619184429
10.0,l1,0.818058045867371
10.0,l1,0.8211805667100031
10.0,l2,0.8355969033666293
10.0,l2,0.8320368545666309
100.0,l1,0.8358212128274486
100.0,l1,0.8392810245471531
100.0,l2,0.8398939497939745
100.0,l2,0.8430316485002475
0.1,l1,0.3528055420556906
0.1,l1,0.3390302679933047
0.1,l2,0.7177724051450528
0.1,l2,0.7177724051450528
1.0,l1,0.6941260585191629
1.0,l1,0.7069462015618859
1.0,l2,0.7867223757504478
1.0,l2,0.7664454083864818
10.0,l1,0.7333563459430217
10.0,l1,0.7632554127951583
10.0,l2,0.7836720553848009
10.0,l2,0.7734260673132688
100.0,l1,0.730452622511943
100.0,l1,0.7664637481391765
100.0,l2,0.7837741263892044
100.0,l2,0.7771899021830329
0.1,l1,0.0
0.1,l1,0.0
0.1,l2,0.5977140487289825
0.1,l2,0.592878618785732
1.0,l1,0.5713113392772856
1.0,l1,0.5735143213212164
1.0,l2,0.6808902367679923
1.0,l2,0.6891950288755903
10.0,l1,0.7019233138435561
10.0,l1,0.7167847832966837
10.0,l2,0.7041062856908594
10.0,l2,0.7000777648510743
100.0,l1,0.6909206297060349
100.0,l1,0.7166264301922662
100.0,l2,0.7469110138492239
100.0,l2,0.7126144713480074
0.1,l1,0.4213856205491762
0.1,l1,0.3907646668868209
0.1,l2,0.6390465967571082
0.1,l2,0.6314164533825891
1.0,l1,0.6737864942217453
1.0,l1,0.6679796101930628
1.0,l2,0.7573695997340282
1.0,l2,0.7468193697395703
10.0,l1,0.7336300263672395
10.0,l1,0.7813916168416446
10.0,l2,0.7732429873759218
10.0,l2,0.781039449638504
100.0,l1,0.7390765657345916
100.0,l1,0.7737952071072567
100.0,l2,0.7731243579495154
100.0,l2,0.7704764168373847
0.1,l1,0.2989816689492259
0.1,l1,0.265345436602462
0.1,l2,0.7368977087157731
0.1,l2,0.7368977087157731
1.0,l1,0.767544028643959
1.0,l1,0.7594620373407333
1.0,l2,0.8272230705126791
1.0,l2,0.8054551475021459
10.0,l1,0.8234711271702595
10.0,l1,0.8160295981006721
10.0,l2,0.8620240264399476
10.0,l2,0.8194790414268743
100.0,l1,0.8056894270786359
100.0,l1,0.8234199106141109
100.0,l2,0.86255702976846
100.0,l2,0.8234199106141109
0.1,l1,0.2139548829367981
0.1,l1,0.3303278829821178
0.1,l2,0.7164227333286014
0.1,l2,0.7039656902739736
1.0,l1,0.7293257974392192
1.0,l1,0.7073357143957341
1.0,l2,0.8150152132090982
1.0,l2,0.8071752467512123
10.0,l1,0.8119941407652741
10.0,l1,0.8262207760020852
10.0,l2,0.8736109718291587
10.0,l2,0.8460219353769955
100.0,l1,0.8270736499298221
100.0,l1,0.842080368591932
100.0,l2,0.8620759725043611
100.0,l2,0.8423125205709638
0.1,l1,0.4856451730831723
0.1,l1,0.465323970027387
0.1,l2,0.6688252442580476
0.1,l2,0.6659660678263036
1.0,l1,0.6647587580670249
1.0,l1,0.6717887875027889
1.0,l2,0.7600489034259006
1.0,l2,0.7600489034259006
10.0,l1,0.7353776887554917
10.0,l1,0.7600613979861384
10.0,l2,0.7766365375995207
10.0,l2,0.7707134619120358
100.0,l1,0.7142497428169102
100.0,l1,0.7593809884884679
100.0,l2,0.7627808011615699
100.0,l2,0.7595237162197309
0.1,l1,0.359385856260191
0.1,l1,0.3602858312017739
0.1,l2,0.6301539312617418
0.1,l2,0.6174448251260818
1.0,l1,0.71680271656063
1.0,l1,0.702121385489196
1.0,l2,0.7453796962590783
